source,target,score
14.0,179.0,0.9253731343283582
14.0,285.0,0.9253731343283582
14.0,7.0,0.9253731343283582
14.0,379.0,0.9253731343283582
14.0,243.0,0.9104477611940298
14.0,106.0,0.9402985074626866
14.0,334.0,0.9104477611940298
14.0,176.0,0.9253731343283582
14.0,39.0,0.9402985074626866
14.0,290.0,0.9104477611940298
14.0,226.0,0.9104477611940298
14.0,113.0,0.9104477611940298
14.0,362.0,0.9104477611940298
14.0,315.0,0.9104477611940298
14.0,48.0,0.9104477611940298
14.0,164.0,0.9253731343283582
14.0,382.0,0.9104477611940298
14.0,185.0,0.9104477611940298
14.0,331.0,0.9402985074626866
14.0,304.0,0.9104477611940298
14.0,76.0,0.9104477611940298
14.0,387.0,0.9104477611940298
14.0,337.0,0.9104477611940298
14.0,3.0,0.9104477611940298
14.0,213.0,0.9104477611940298
14.0,388.0,0.9104477611940298
14.0,123.0,0.9104477611940298
14.0,292.0,0.9253731343283582
14.0,44.0,0.9253731343283582
14.0,14.0,1.0
14.0,55.0,0.9552238805970149
14.0,336.0,0.9402985074626866
14.0,80.0,0.9104477611940298
14.0,319.0,0.9253731343283582
14.0,342.0,0.9104477611940298
14.0,364.0,0.9552238805970149
14.0,37.0,0.9104477611940298
14.0,340.0,0.9402985074626866
14.0,260.0,0.9253731343283582
14.0,51.0,0.9104477611940298
14.0,360.0,0.9253731343283582
55.0,315.0,0.9253731343283582
55.0,197.0,0.9402985074626866
55.0,164.0,0.9402985074626866
55.0,396.0,0.9104477611940298
55.0,244.0,0.9402985074626866
55.0,198.0,0.9104477611940298
55.0,397.0,0.9104477611940298
55.0,331.0,0.9850746268656716
55.0,311.0,0.9402985074626866
55.0,76.0,0.9253731343283582
55.0,348.0,0.9253731343283582
55.0,213.0,0.9552238805970149
55.0,123.0,0.9552238805970149
55.0,402.0,0.9104477611940298
55.0,292.0,0.9402985074626866
55.0,4.0,0.9104477611940298
55.0,44.0,0.9402985074626866
55.0,14.0,0.9552238805970149
55.0,55.0,1.0
55.0,336.0,0.9253731343283582
55.0,188.0,0.9104477611940298
55.0,319.0,0.9402985074626866
55.0,342.0,0.9253731343283582
55.0,35.0,0.9104477611940298
55.0,245.0,0.9104477611940298
55.0,364.0,0.9402985074626866
55.0,401.0,0.9253731343283582
55.0,37.0,0.9253731343283582
55.0,340.0,0.9552238805970149
55.0,260.0,0.9104477611940298
55.0,228.0,0.9253731343283582
55.0,360.0,0.9104477611940298
55.0,333.0,0.9104477611940298
169.0,260.0,0.9402985074626866
169.0,251.0,0.9552238805970149
169.0,163.0,0.9253731343283582
169.0,269.0,0.9104477611940298
169.0,122.0,0.9701492537313433
169.0,369.0,0.9402985074626866
86.0,76.0,0.9253731343283582
86.0,3.0,0.9253731343283582
86.0,44.0,0.9104477611940298
86.0,169.0,0.9104477611940298
86.0,86.0,1.0
86.0,125.0,0.9104477611940298
86.0,204.0,0.9253731343283582
86.0,235.0,0.9253731343283582
86.0,101.0,0.9552238805970149
86.0,178.0,0.9104477611940298
86.0,83.0,0.9104477611940298
86.0,122.0,0.9402985074626866
86.0,85.0,0.9104477611940298
118.0,118.0,1.0
118.0,336.0,0.9104477611940298
118.0,188.0,0.9552238805970149
118.0,342.0,0.9104477611940298
118.0,209.0,0.9253731343283582
54.0,104.0,0.9104477611940298
54.0,387.0,0.9253731343283582
54.0,54.0,1.0
54.0,168.0,0.9104477611940298
54.0,11.0,0.9104477611940298
54.0,299.0,0.9104477611940298
54.0,49.0,0.9253731343283582
54.0,398.0,0.9253731343283582
54.0,260.0,0.9402985074626866
54.0,130.0,0.9104477611940298
54.0,269.0,0.9104477611940298
54.0,91.0,0.9104477611940298
80.0,385.0,0.9104477611940298
80.0,224.0,0.9104477611940298
80.0,76.0,0.9104477611940298
80.0,337.0,0.9104477611940298
80.0,213.0,0.9402985074626866
80.0,388.0,0.9104477611940298
80.0,183.0,0.9253731343283582
80.0,15.0,0.9104477611940298
80.0,4.0,0.9253731343283582
80.0,152.0,0.9104477611940298
80.0,14.0,0.9104477611940298
80.0,336.0,0.9104477611940298
80.0,80.0,1.0
80.0,236.0,0.9253731343283582
80.0,227.0,0.9104477611940298
80.0,295.0,0.9104477611940298
80.0,340.0,0.9104477611940298
80.0,68.0,0.9104477611940298
80.0,333.0,0.9253731343283582
35.0,106.0,0.9253731343283582
35.0,290.0,0.9253731343283582
35.0,358.0,0.9253731343283582
35.0,0.0,0.9253731343283582
35.0,278.0,0.9104477611940298
35.0,315.0,0.9253731343283582
35.0,164.0,0.9701492537313433
35.0,396.0,0.9104477611940298
35.0,133.0,0.9104477611940298
35.0,397.0,0.9104477611940298
35.0,331.0,0.9253731343283582
35.0,76.0,0.9552238805970149
35.0,123.0,0.9253731343283582
35.0,402.0,0.9104477611940298
35.0,292.0,0.9402985074626866
35.0,4.0,0.9104477611940298
35.0,44.0,0.9701492537313433
35.0,55.0,0.9104477611940298
35.0,319.0,0.9402985074626866
35.0,35.0,1.0
35.0,364.0,0.9402985074626866
35.0,94.0,0.9253731343283582
35.0,37.0,0.9253731343283582
35.0,360.0,0.9104477611940298
35.0,83.0,0.9104477611940298
35.0,333.0,0.9104477611940298
35.0,205.0,0.9104477611940298
35.0,287.0,0.9253731343283582
35.0,85.0,0.9104477611940298
139.0,242.0,0.9850746268656716
139.0,308.0,0.9104477611940298
139.0,109.0,0.9701492537313433
139.0,335.0,0.9552238805970149
139.0,272.0,0.9253731343283582
125.0,125.0,1.0
125.0,11.0,0.9104477611940298
125.0,101.0,0.9253731343283582
125.0,178.0,0.9104477611940298
125.0,122.0,0.9104477611940298
168.0,398.0,0.9552238805970149
168.0,260.0,0.9701492537313433
168.0,130.0,0.9402985074626866
168.0,51.0,0.9552238805970149
168.0,251.0,0.9253731343283582
168.0,163.0,0.9253731343283582
168.0,91.0,0.9402985074626866
168.0,153.0,0.9253731343283582
168.0,122.0,0.9104477611940298
168.0,369.0,0.9104477611940298
94.0,76.0,0.9402985074626866
94.0,388.0,0.9104477611940298
94.0,123.0,0.9104477611940298
94.0,402.0,0.9253731343283582
94.0,292.0,0.9552238805970149
94.0,4.0,0.9253731343283582
94.0,44.0,0.9552238805970149
94.0,319.0,0.9253731343283582
94.0,35.0,0.9253731343283582
94.0,364.0,0.9253731343283582
94.0,94.0,1.0
94.0,227.0,0.9104477611940298
94.0,235.0,0.9104477611940298
94.0,37.0,0.9104477611940298
94.0,357.0,0.9402985074626866
94.0,360.0,0.9253731343283582
94.0,68.0,0.9402985074626866
94.0,333.0,0.9253731343283582
94.0,205.0,0.9253731343283582
94.0,287.0,0.9701492537313433
11.0,6.0,0.9402985074626866
11.0,98.0,0.9104477611940298
11.0,7.0,0.9402985074626866
11.0,259.0,0.9104477611940298
11.0,379.0,0.9104477611940298
11.0,174.0,0.9552238805970149
11.0,106.0,0.9253731343283582
11.0,226.0,0.9552238805970149
11.0,362.0,0.9253731343283582
11.0,25.0,0.9552238805970149
11.0,112.0,0.9104477611940298
11.0,104.0,0.9402985074626866
11.0,382.0,0.9253731343283582
11.0,385.0,0.9253731343283582
11.0,304.0,0.9552238805970149
11.0,387.0,0.9552238805970149
11.0,3.0,0.9552238805970149
11.0,169.0,0.9402985074626866
11.0,54.0,0.9104477611940298
11.0,336.0,0.9552238805970149
11.0,364.0,0.9104477611940298
11.0,125.0,0.9104477611940298
11.0,168.0,0.9402985074626866
11.0,11.0,1.0
11.0,37.0,0.9253731343283582
11.0,299.0,0.9104477611940298
11.0,144.0,0.9104477611940298
11.0,49.0,0.9253731343283582
11.0,101.0,0.9253731343283582
11.0,398.0,0.9253731343283582
11.0,260.0,0.9701492537313433
11.0,130.0,0.9104477611940298
11.0,51.0,0.9253731343283582
11.0,251.0,0.9552238805970149
11.0,178.0,0.9104477611940298
11.0,163.0,0.9253731343283582
11.0,269.0,0.9104477611940298
11.0,91.0,0.9104477611940298
11.0,122.0,0.9402985074626866
11.0,369.0,0.9402985074626866
34.0,358.0,0.9104477611940298
34.0,0.0,0.9104477611940298
34.0,133.0,0.9253731343283582
34.0,363.0,0.9104477611940298
34.0,76.0,0.9104477611940298
34.0,183.0,0.9253731343283582
34.0,34.0,1.0
34.0,294.0,0.9104477611940298
34.0,83.0,0.9253731343283582
37.0,40.0,0.9402985074626866
37.0,26.0,0.9701492537313433
37.0,106.0,0.9402985074626866
37.0,290.0,0.9402985074626866
37.0,226.0,0.9701492537313433
37.0,362.0,0.9402985074626866
37.0,358.0,0.9104477611940298
37.0,0.0,0.9104477611940298
37.0,25.0,0.9402985074626866
37.0,315.0,0.9104477611940298
37.0,328.0,0.9104477611940298
37.0,48.0,0.9104477611940298
37.0,164.0,0.9552238805970149
37.0,382.0,0.9104477611940298
37.0,331.0,0.9104477611940298
37.0,241.0,0.9253731343283582
37.0,304.0,0.9402985074626866
37.0,76.0,0.9402985074626866
37.0,387.0,0.9701492537313433
37.0,3.0,0.9402985074626866
37.0,371.0,0.9701492537313433
37.0,123.0,0.9104477611940298
37.0,402.0,0.9253731343283582
37.0,292.0,0.9552238805970149
37.0,44.0,0.9552238805970149
37.0,152.0,0.9104477611940298
37.0,14.0,0.9104477611940298
37.0,55.0,0.9253731343283582
37.0,169.0,0.9253731343283582
37.0,336.0,0.9402985074626866
37.0,319.0,0.9253731343283582
37.0,35.0,0.9253731343283582
37.0,364.0,0.9552238805970149
37.0,168.0,0.9253731343283582
37.0,214.0,0.9104477611940298
37.0,94.0,0.9104477611940298
37.0,11.0,0.9253731343283582
37.0,235.0,0.9104477611940298
37.0,37.0,1.0
37.0,299.0,0.9253731343283582
37.0,295.0,0.9104477611940298
37.0,101.0,0.9104477611940298
37.0,398.0,0.9104477611940298
37.0,260.0,0.9552238805970149
37.0,51.0,0.9104477611940298
37.0,251.0,0.9104477611940298
37.0,389.0,0.9104477611940298
37.0,91.0,0.9253731343283582
37.0,287.0,0.9104477611940298
37.0,153.0,0.9104477611940298
37.0,122.0,0.9552238805970149
37.0,85.0,0.9253731343283582
27.0,15.0,0.9253731343283582
27.0,27.0,1.0
144.0,246.0,0.9552238805970149
144.0,11.0,0.9104477611940298
144.0,299.0,0.9402985074626866
144.0,255.0,0.9253731343283582
144.0,144.0,1.0
144.0,173.0,0.9402985074626866
144.0,49.0,0.9253731343283582
144.0,398.0,0.9253731343283582
144.0,260.0,0.9104477611940298
144.0,341.0,0.9402985074626866
144.0,130.0,0.9104477611940298
144.0,251.0,0.9552238805970149
144.0,163.0,0.9552238805970149
144.0,389.0,0.9253731343283582
144.0,269.0,0.9402985074626866
144.0,153.0,0.9253731343283582
144.0,122.0,0.9402985074626866
144.0,369.0,0.9402985074626866
144.0,85.0,0.9104477611940298
61.0,396.0,0.9104477611940298
61.0,397.0,0.9402985074626866
61.0,141.0,0.9253731343283582
61.0,319.0,0.9104477611940298
61.0,209.0,0.9104477611940298
61.0,61.0,1.0
61.0,357.0,0.9253731343283582
108.0,299.0,0.9253731343283582
108.0,294.0,0.9104477611940298
108.0,108.0,1.0
108.0,153.0,0.9104477611940298
49.0,25.0,0.9402985074626866
49.0,382.0,0.9104477611940298
49.0,385.0,0.9104477611940298
49.0,304.0,0.9104477611940298
49.0,387.0,0.9104477611940298
49.0,3.0,0.9104477611940298
49.0,169.0,0.9253731343283582
49.0,54.0,0.9253731343283582
49.0,336.0,0.9104477611940298
49.0,246.0,0.9104477611940298
49.0,11.0,0.9253731343283582
49.0,255.0,0.9104477611940298
49.0,144.0,0.9253731343283582
49.0,49.0,1.0
49.0,101.0,0.9402985074626866
49.0,398.0,0.9104477611940298
49.0,260.0,0.9253731343283582
49.0,251.0,0.9402985074626866
49.0,163.0,0.9402985074626866
49.0,269.0,0.9253731343283582
49.0,122.0,0.9253731343283582
49.0,369.0,0.9253731343283582
101.0,169.0,0.9253731343283582
101.0,86.0,0.9552238805970149
101.0,336.0,0.9104477611940298
101.0,125.0,0.9253731343283582
101.0,204.0,0.9104477611940298
101.0,11.0,0.9253731343283582
101.0,235.0,0.9104477611940298
101.0,37.0,0.9104477611940298
101.0,49.0,0.9402985074626866
101.0,101.0,1.0
101.0,260.0,0.9253731343283582
101.0,251.0,0.9402985074626866
101.0,178.0,0.9253731343283582
101.0,163.0,0.9104477611940298
101.0,122.0,0.9552238805970149
101.0,369.0,0.9253731343283582
109.0,15.0,0.9104477611940298
109.0,267.0,0.9402985074626866
109.0,386.0,0.9850746268656716
109.0,297.0,0.9552238805970149
109.0,139.0,0.9701492537313433
109.0,242.0,0.9850746268656716
109.0,109.0,1.0
109.0,115.0,0.9104477611940298
109.0,335.0,0.9850746268656716
109.0,272.0,0.9253731343283582
130.0,364.0,0.9104477611940298
130.0,168.0,0.9402985074626866
130.0,214.0,0.9253731343283582
130.0,246.0,0.9253731343283582
130.0,11.0,0.9104477611940298
130.0,227.0,0.9253731343283582
130.0,299.0,0.9701492537313433
130.0,255.0,0.9253731343283582
130.0,295.0,0.9552238805970149
130.0,144.0,0.9104477611940298
130.0,398.0,0.9552238805970149
130.0,260.0,0.9402985074626866
130.0,341.0,0.9104477611940298
130.0,130.0,1.0
130.0,51.0,0.9552238805970149
130.0,163.0,0.9552238805970149
130.0,68.0,0.9253731343283582
130.0,389.0,0.9253731343283582
130.0,269.0,0.9104477611940298
130.0,333.0,0.9104477611940298
130.0,91.0,0.9402985074626866
130.0,153.0,0.9850746268656716
130.0,369.0,0.9104477611940298
130.0,85.0,0.9402985074626866
115.0,267.0,0.9104477611940298
115.0,109.0,0.9104477611940298
115.0,115.0,1.0
51.0,378.0,0.9402985074626866
51.0,25.0,0.9104477611940298
51.0,328.0,0.9104477611940298
51.0,48.0,0.9104477611940298
51.0,382.0,0.9104477611940298
51.0,206.0,0.9253731343283582
51.0,185.0,0.9104477611940298
51.0,304.0,0.9104477611940298
51.0,387.0,0.9402985074626866
51.0,3.0,0.9402985074626866
51.0,402.0,0.9253731343283582
51.0,152.0,0.9104477611940298
51.0,14.0,0.9104477611940298
51.0,336.0,0.9402985074626866
51.0,319.0,0.9253731343283582
51.0,364.0,0.9253731343283582
51.0,168.0,0.9552238805970149
51.0,11.0,0.9253731343283582
51.0,235.0,0.9104477611940298
51.0,37.0,0.9104477611940298
51.0,299.0,0.9253731343283582
51.0,295.0,0.9104477611940298
51.0,398.0,0.9402985074626866
51.0,260.0,0.9552238805970149
51.0,130.0,0.9552238805970149
51.0,51.0,1.0
51.0,251.0,0.9104477611940298
51.0,163.0,0.9104477611940298
51.0,91.0,0.9253731343283582
51.0,153.0,0.9402985074626866
178.0,178.0,1.0
163.0,49.0,0.9402985074626866
163.0,101.0,0.9104477611940298
163.0,398.0,0.9402985074626866
163.0,260.0,0.9253731343283582
163.0,341.0,0.9253731343283582
163.0,130.0,0.9552238805970149
163.0,51.0,0.9104477611940298
163.0,251.0,0.9402985074626866
163.0,163.0,1.0
163.0,269.0,0.9552238805970149
163.0,91.0,0.9253731343283582
163.0,153.0,0.9402985074626866
163.0,122.0,0.9253731343283582
163.0,369.0,0.9552238805970149
68.0,58.0,1.0
68.0,320.0,0.9552238805970149
68.0,133.0,0.9253731343283582
68.0,397.0,0.9253731343283582
68.0,363.0,0.9104477611940298
68.0,185.0,0.9104477611940298
68.0,331.0,0.9104477611940298
68.0,160.0,0.9552238805970149
68.0,241.0,0.9253731343283582
68.0,224.0,0.9701492537313433
68.0,76.0,0.9104477611940298
68.0,337.0,0.9104477611940298
68.0,250.0,0.9402985074626866
68.0,213.0,0.9104477611940298
68.0,388.0,0.9104477611940298
68.0,183.0,0.9552238805970149
68.0,310.0,0.9552238805970149
68.0,123.0,0.9104477611940298
68.0,402.0,0.9552238805970149
68.0,4.0,0.9850746268656716
68.0,44.0,0.9253731343283582
68.0,152.0,0.9104477611940298
68.0,80.0,0.9104477611940298
68.0,319.0,0.9253731343283582
68.0,236.0,0.9253731343283582
68.0,214.0,0.9104477611940298
68.0,94.0,0.9402985074626866
68.0,227.0,0.9701492537313433
68.0,235.0,0.9104477611940298
68.0,295.0,0.9402985074626866
68.0,340.0,0.9104477611940298
68.0,294.0,0.9104477611940298
68.0,398.0,0.9104477611940298
68.0,357.0,0.9402985074626866
68.0,130.0,0.9253731343283582
68.0,360.0,0.9253731343283582
68.0,68.0,1.0
68.0,389.0,0.9104477611940298
68.0,333.0,0.9850746268656716
68.0,205.0,0.9552238805970149
68.0,287.0,0.9402985074626866
68.0,153.0,0.9104477611940298
68.0,276.0,0.9253731343283582
68.0,85.0,0.9253731343283582
83.0,241.0,0.9104477611940298
83.0,224.0,0.9253731343283582
83.0,76.0,0.9552238805970149
83.0,183.0,0.9402985074626866
83.0,292.0,0.9104477611940298
83.0,4.0,0.9104477611940298
83.0,44.0,0.9402985074626866
83.0,86.0,0.9104477611940298
83.0,319.0,0.9104477611940298
83.0,35.0,0.9104477611940298
83.0,364.0,0.9104477611940298
83.0,235.0,0.9253731343283582
83.0,34.0,0.9253731343283582
83.0,83.0,1.0
83.0,333.0,0.9104477611940298
83.0,205.0,0.9402985074626866
83.0,122.0,0.9104477611940298
83.0,369.0,0.9104477611940298
83.0,85.0,0.9104477611940298
91.0,387.0,0.9253731343283582
91.0,402.0,0.9402985074626866
91.0,54.0,0.9104477611940298
91.0,336.0,0.9253731343283582
91.0,364.0,0.9104477611940298
91.0,168.0,0.9402985074626866
91.0,317.0,0.9104477611940298
91.0,214.0,0.9253731343283582
91.0,11.0,0.9104477611940298
91.0,227.0,0.9253731343283582
91.0,37.0,0.9253731343283582
91.0,299.0,0.9104477611940298
91.0,295.0,0.9253731343283582
91.0,398.0,0.9552238805970149
91.0,260.0,0.9402985074626866
91.0,341.0,0.9104477611940298
91.0,130.0,0.9402985074626866
91.0,51.0,0.9253731343283582
91.0,360.0,0.9104477611940298
91.0,163.0,0.9253731343283582
91.0,91.0,1.0
91.0,153.0,0.9253731343283582
153.0,37.0,0.9104477611940298
153.0,299.0,0.9850746268656716
153.0,255.0,0.9104477611940298
153.0,295.0,0.9402985074626866
153.0,144.0,0.9253731343283582
153.0,108.0,0.9104477611940298
153.0,398.0,0.9402985074626866
153.0,260.0,0.9253731343283582
153.0,341.0,0.9253731343283582
153.0,130.0,0.9850746268656716
153.0,51.0,0.9402985074626866
153.0,163.0,0.9402985074626866
153.0,68.0,0.9104477611940298
153.0,389.0,0.9402985074626866
153.0,91.0,0.9253731343283582
153.0,287.0,0.9104477611940298
153.0,153.0,1.0
153.0,85.0,0.9552238805970149
122.0,86.0,0.9402985074626866
122.0,336.0,0.9253731343283582
122.0,364.0,0.9104477611940298
122.0,125.0,0.9104477611940298
122.0,168.0,0.9104477611940298
122.0,246.0,0.9253731343283582
122.0,11.0,0.9402985074626866
122.0,235.0,0.9253731343283582
122.0,37.0,0.9552238805970149
122.0,299.0,0.9104477611940298
122.0,144.0,0.9402985074626866
122.0,49.0,0.9253731343283582
122.0,101.0,0.9552238805970149
122.0,260.0,0.9402985074626866
122.0,251.0,0.9552238805970149
122.0,163.0,0.9253731343283582
122.0,83.0,0.9104477611940298
122.0,269.0,0.9104477611940298
122.0,122.0,1.0
122.0,369.0,0.9402985074626866
122.0,85.0,0.9104477611940298
85.0,160.0,0.9104477611940298
85.0,241.0,0.9402985074626866
85.0,224.0,0.9253731343283582
85.0,76.0,0.9253731343283582
85.0,387.0,0.9253731343283582
85.0,3.0,0.9253731343283582
85.0,183.0,0.9104477611940298
85.0,123.0,0.9253731343283582
85.0,402.0,0.9402985074626866
85.0,292.0,0.9104477611940298
85.0,4.0,0.9402985074626866
85.0,44.0,0.9402985074626866
85.0,152.0,0.9552238805970149
85.0,86.0,0.9104477611940298
85.0,319.0,0.9104477611940298
85.0,236.0,0.9104477611940298
85.0,35.0,0.9104477611940298
85.0,364.0,0.9104477611940298
85.0,227.0,0.9253731343283582
85.0,37.0,0.9253731343283582
85.0,299.0,0.9701492537313433
85.0,295.0,0.9253731343283582
85.0,144.0,0.9104477611940298
85.0,260.0,0.9104477611940298
85.0,130.0,0.9402985074626866
85.0,68.0,0.9253731343283582
85.0,83.0,0.9104477611940298
85.0,389.0,0.9253731343283582
85.0,333.0,0.9402985074626866
85.0,205.0,0.9402985074626866
85.0,287.0,0.9253731343283582
85.0,153.0,0.9552238805970149
85.0,122.0,0.9104477611940298
85.0,85.0,1.0
74.0,185.0,0.9253731343283582
74.0,323.0,0.9104477611940298
74.0,74.0,1.0
